,EIN,Tax Year,Name,NAME,STATE,NAICS,NTEEFINAL
2281,10701320,2019,AMVETS,AMVETS,OH,712120.0,A80
2286,10701673,2018,ORANGE CITY HISTORICAL SOCIETY INC,ORANGE CITY HISTORICAL SOCIETY INC,FL,712120.0,A82
2298,10703391,2019,FRIENDS OF BECKLEY FURNACE INC,FRIENDS OF BECKLEY FURNACE INC,CT,712120.0,A80
2299,10703621,2007,KING BARN DAIRY MOOSEUM INC,KING BARN DAIRY MOOSEUM INC,MD,712110.0,A54
2301,10704010,2018,PAXTANG HISTORICAL SOCIETY,PAXTANG HISTORICAL SOCIETY,PA,712120.0,A82
2302,10704122,2019,JEANNETTE AREA HISTORICAL SOCIETY INC,JEANNETTE AREA HISTORICAL SOCIETY INC,PA,712120.0,A82
2314,10705629,2019,WASHINGTON MUSEUM OF MILITARY TECHNOLOGY,WASHINGTON MUSEUM OF MILITARY TECHNOLOGY,WA,712110.0,A50
2323,10708553,2019,ROSENWALD CENTER FOR CULTURAL ENRICHMENT,ROSENWALD CENTER FOR CULTURAL ENRICHMENT,NC,712120.0,A80
2327,10709386,2019,CHESTER COUNTY HISTORIC PRESERVATION NETWORK,CHESTER COUNTY HISTORIC PRESERVATION NETWORK,PA,712120.0,A82
2411,10725334,2018,HISTORIC VISTULA FOUNDATION INC,HISTORIC VISTULA FOUNDATION INC,OH,712120.0,A82
2506,10739393,2019,Ice House Museum & Cultural Center Inc,ICE HOUSE MUSEUM & CULTURAL CENTER INC,TX,712110.0,A50
2508,10739504,2019,DOMINION SCIENCE CENTER,DOMINION SCIENCE CENTER,PA,712110.0,A57
2517,10741330,2019,OMAHA HOCKEY HALL OF FAME FD INC,OMAHA HOCKEY HALL OF FAME,NE,712110.0,A50
2615,10760571,2019,VERMONT OUTDOOR DISCOVERY CENTER INC,VERMONT OUTDOOR DISCOVERY CENTER INC,VT,712110.0,A52
2619,10760706,2019,ROELIFF JANSEN HISTORICAL SOCIETY,ROELIFF JANSEN HISTORICAL SOCIETY,NY,712120.0,A82
2679,10771700,2019,STOCKBRIDGE MEETING HOUSE SOCIETY INC,STOCKBRIDGE MEETING HOUSE SOCIETY INC,VT,712120.0,A80
2689,10773764,2019,TAYLOR HISTORICAL SOCIETY,TAYLOR HISTORICAL SOCIETY,NY,712120.0,A82
2730,10780611,2010,TUSKEGEE MAIN STREET DEVELOPMENT FOUNDATION,TUSKEGEE MAIN STREET DEVELOPMENT FOUNDATION,AL,712120.0,A80
2735,10781926,2019,LIFE IN FAIRBANKS TOWNSHIP INCORPORATED,LIFE IN FAIRBANKS TOWNSHIP INCORPORATED,IN,712120.0,A80
2811,10792620,2019,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,NY,712120.0,A80
2815,10793500,2019,RICE FAMILY FUN DAY,RICE FAMILY FUN DAY,MN,712120.0,A80
2835,10796747,2018,SONS OF AMVETS,SONS OF AMVETS,KY,712120.0,A80
2836,10796791,2019,ARLINGTON SPORTS HALL OF FAME INCORPORATED,ARLINGTON SPORTS HALL OF FAME INCORPORATED,VA,712110.0,A50
2923,10810822,2019,FRIENDS OF WESTPORT INC,FRIENDS OF WESTPORT INC,KY,712110.0,A54
2938,10814181,2018,MUSEUM OF UNDERWATER ARCHAEOLOGY,MUSEUM OF UNDERWATER ARCHAEOLOGY,GA,712110.0,A50
2974,10819207,2019,MY FATHERS LOVE,MY FATHERS LOVE,MI,712110.0,A51
2985,10819839,2019,NATIONAL SOCIETY UNITED STATES DAUGHTERS OF 1812,NATIONAL SOCIETY UNITED STATES DAUGHTERS OF 1812,DC,712120.0,A80
2989,10820324,2019,CHARLESTON HISTORICAL SOCIETY,CHARLESTON HISTORICAL SOCIETY,ME,712120.0,A82
3014,10823026,2019,DIVIDING CREEK HISTORICAL SOCIETY INC,DIVIDING CREEK HISTORICAL SOCIETY INC,NJ,712120.0,A82
3037,10824856,2019,MCKEE BRIDGE HISTORICAL SOCIETY,MCKEE BRIDGE HISTORICAL SOCIETY,OR,712120.0,A82
3045,10826172,2019,GREATER FLEISCHMANNS MUSEUM OF MEMORIES,GREATER FLEISCHMANNS MUSEUM OF MEMORIES,NY,712110.0,A50
3072,10830518,2018,FOSTORIA RAIL PRESERVATION SOCIETY,FOSTORIA RAIL PRESERVATION SOCIETY,OH,712120.0,A82
3095,10834413,2017,HISTORICAL SOCIETY OF THE TOWN OF MIDDLETOWN DELAWARE COUNTY,HISTORICAL SOCIETY OF THE TOWN OF MIDDLETOWN DELAWARE COUNTY,NY,712120.0,A82
3102,10836509,2018,ROCKY RIVER HERITAGE FOUNDATION INC,ROCKY RIVER HERITAGE FOUNDATION INC,NC,712120.0,A82
3110,10837386,2019,LANDO-MANETTA MILLS HISTORY CENTER INC,LANDO-MANETTA MILLS HISTORY CENTER INC,SC,712120.0,A80
3111,10837542,2018,PENDLETON COUNTY HISTORICAL & GENEALOGICAL SOCIETY INC,PENDLETON COUNTY HISTORICAL & GENEALOGICAL SOCIETY INC,KY,712120.0,A80
3152,10843118,2018,EXETER HISTORICAL SOCIETY,EXETER HISTORICAL SOCIETY,MI,712120.0,A82
3196,10847566,2018,FRIEND FAMILY ASSOCATION OF AMERICA INC,FRIEND FAMILY ASSOCATION OF AMERICA INC,MD,712120.0,A80
3215,10851519,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,MI,712120.0,A80
3265,10859334,2019,GREEN RIVER HERITAGE SOCIETY INC,GREEN RIVER HERITAGE SOCIETY INC,KY,712110.0,A50
3276,10860873,2019,HERITAGE HIGH SCHOOL GRAD NIGHT COMMITTEE,HERITAGE HIGH SCHOOL GRAD NIGHT COMMITTEE,CA,712120.0,A82
3282,10861816,2019,BANGOR HISTORICAL SOCIETY,BANGOR HISTORICAL SOCIETY,MI,712120.0,A82
3403,10876670,2019,SPRING HOUSE INSTITUTE INC,SPRING HOUSE INSTITUTE INC,FL,712120.0,A80
3450,10883515,2018,GREY TOWERS HERITAGE ASSOCIATION,GREY TOWERS HERITAGE ASSOCIATION,PA,712120.0,A80
3466,10886451,2018,PINER HIGH SCHOOL ATHLETIC HALL OF FAME INC,PINER HIGH SCHOOL ATHLETIC HALL OF FAME INC,CA,712110.0,A50
3589,10901400,2019,KIRKLAND HISTORICAL SOCIETY,KIRKLAND HISTORICAL SOCIETY,IL,712120.0,A82
3636,10906199,2019,BISHOP BLUE,BISHOP BLUE,TX,712120.0,A80
3669,10908962,2018,INTERNATIONAL SOCIETY DAUGHTERS OF UTAH PIONEERS,INTERNATIONAL SOCIETY DAUGHTERS OF UTAH PIONEERS,UT,712120.0,A80
3692,10911124,2008,STEPHEN J PONZILLO JR MEMORIAL LIBRARY & MUSEUM OF THE GRAND LODG,STEPHEN J PONZILLO JR MEMORIAL LIBRARY & MUSEUM OF THE GRAND LODG,MD,712110.0,A50
3718,10913428,2019,EL DORADO HILLS GENEALOGICAL SOCIETY,EL DORADO HILLS GENEALOGICAL SOCIETY,CA,712120.0,A80
3849,10923374,2019,EDUCATION THROUGH RENOVATION INC,EDUCATION THROUGH RENOVATION INC,NJ,712120.0,A80
3912,10929202,2019,SONS & DAUGHTERS PEARL HARBOR SURVIVORS,SONS & DAUGHTERS PEARL HARBOR SURVIVORS,CA,712120.0,A80
3925,10930513,2019,MONROE COUNTY SPORTS HALL OF FAME INC,MONROE COUNTY SPORTS HALL OF FAME INC,IN,712110.0,A50
3955,10932239,2018,HAMBURG COMMUNITY CORPORATION,HAMBURG COMMUNITY CORPORATION,IA,712120.0,A80
4044,10937280,2019,Elkton Area Historical Society,ELKTON AREA HISTORICAL SOCIETY,MI,712120.0,A82
4357,10963609,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,WA,712120.0,A80
4365,10964112,2018,MONTGOMERY HISTORICAL SOCIETY,MONTGOMERY HISTORICAL SOCIETY,MN,712120.0,A82
4412,10966484,2019,GALVESTON FIRST AFRICAN AMERICAN MUSEUM,GALVESTON FIRST AFRICAN AMERICAN MUSEUM,TX,712110.0,A50
4423,10967242,2018,LATVIAN DIASPORA MUSEUM FUND INC,LATVIAN DIASPORA MUSEUM FUND INC,MA,712110.0,A50
4433,10967731,2019,BAILEY SCHOOL PRESERVATION ASSOCIATION,BAILEY SCHOOL PRESERVATION ASSOCIATION,WV,712120.0,A82
4495,10974353,2019,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,IL,712120.0,A80
4531,12671290,2019,CAMDEN-ROCKPORT HISTORICAL SOCIETY,CAMDEN-ROCKPORT HISTORICAL SOCIETY,ME,712120.0,A82
4538,16000682,2019,CHERRYFIELD ACADEMY,CHERRYFIELD ACADEMY,ME,712120.0,A80
4570,16012122,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4585,16012817,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4586,16012972,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4591,16013181,2019,SCARBOROUGH HISTORICAL SOCIETY INC,SCARBOROUGH HISTORICAL SOCIETY INC,ME,712120.0,A82
4611,16014264,2017,FRANCES DIGHTON WILLIAMS DAR,FRANCES DIGHTON WILLIAMS DAR,ME,712120.0,A80
4620,16014722,2019,CHESTERVILLE CENTER UNION MEETING HOUSE INC,CHESTERVILLE CENTER UNION MEETING HOUSE INC,ME,712120.0,A80
4631,16015623,2019,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE SONS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4651,16016368,2019,JONATHAN FISHER MEMORIAL INC,JONATHAN FISHER MEMORIAL INC,ME,712120.0,A80
4660,16016580,2019,MAINE STATE ORGANIZATION DAUGHTERS OF THE AMERICAN REVOLUTION,MAINE STATE ORGANIZATION DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4679,16017764,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4680,16017952,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4734,16018821,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4735,16018826,2017,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4736,16018828,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4737,16018829,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4738,16018832,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4739,16018834,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4740,16018835,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4741,16018836,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,ME,712120.0,A80
4752,16018958,2019,PHIPPSBURG HISTORICAL SOCIETY INC,PHIPPSBURG HISTORICAL SOCIETY INC,ME,712120.0,A82
4756,16018976,2018,MUSSEL RIDGE HISTORICAL SOCIETY,MUSSEL RIDGE HISTORICAL SOCIETY,ME,712120.0,A82
4793,16019162,2017,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,SOCIETY FOR PRESERVATION & ENCOURMT OF BARBERSHOP QUARTET SINGING AMER,ME,712120.0,A82
4796,16019170,2019,SOUTH SOLON HISTORICAL SOCIETY,SOUTH SOLON HISTORICAL SOCIETY,ME,712120.0,A82
4836,16020564,2019,SEDGWICK-BROOKLIN HISTORICAL SOCIETY,SEDGWICK-BROOKLIN HISTORICAL SOCIETY,ME,712120.0,A82
4842,16021199,2019,BOSTON NATIONAL RAILWAY HISTORICAL SOCIETY INC,BOSTON NATIONAL RAILWAY HISTORICAL SOCIETY INC,MA,712110.0,A54
4870,16022506,2019,BLUE HILL HISTORICAL SOCIETY,BLUE HILL HISTORICAL SOCIETY,ME,712120.0,A82
4886,16023311,2019,BUCKSPORT HISTORICAL SOCIETY,BUCKSPORT HISTORICAL SOCIETY,ME,712120.0,A82
4896,16023665,2019,ASHLAND LOGGING MUSEUM INC,ASHLAND LOGGING MUSEUM INC,ME,712110.0,A50
4960,16029334,2019,PHILLIPS HISTORICAL SOCIETY,PHILLIPS HISTORICAL SOCIETY,ME,712120.0,A82
4962,16029463,2019,THE PARIS HILL HISTORICAL SOCIETY,THE PARIS HILL HISTORICAL SOCIETY,ME,712120.0,A82
4977,16044509,2019,ROCKPORT GARDEN CENTER,ROCKPORT GARDEN CENTER,ME,712130.0,C41
4980,16046136,2019,CHERRYFIELD-NARRAGUAGUS HISTORICAL SOCIETY,CHERRYFIELD-NARRAGUAGUS HISTORICAL SOCIETY,ME,712120.0,A82
4983,16046517,2019,POWNAL SCENIC AND HISTORICAL SOCIETY,POWNAL SCENIC AND HISTORICAL SOCIETY,ME,712120.0,A82
4985,16046644,2019,NORTH YARMOUTH HISTORICAL SOCIETY,NORTH YARMOUTH HISTORICAL SOCIETY,ME,712120.0,A82
4989,16047415,2016,HAMPDEN HISTORICAL SOCIETY INC,HAMPDEN HISTORICAL SOCIETY INC,ME,712120.0,A82
4992,16047640,2019,WILTON HISTORICAL SOCIETY,WILTON HISTORICAL SOCIETY,ME,712120.0,A82
4993,16047814,2019,KITTERY HISTORICAL AND NAVAL MUSEUM,KITTERY HISTORICAL AND NAVAL MUSEUM,ME,712110.0,A54
5069,20261119,2017,JAFFREY CENTER VILLAGE IMPROVEMENT SOCIETY INC,JAFFREY CENTER VILLAGE IMPROVEMENT SOCIETY INC,NH,712120.0,A80
5121,20326466,2018,WENTWORTH HISTORICAL SOCIETY,WENTWORTH HISTORICAL SOCIETY,NH,712120.0,A82
5122,20326675,2018,KINGSTON IMPROVEMENT HISTORICAL SOCIETY INC,KINGSTON IMPROVEMENT & HISTORICAL SOCIETY INC,NH,712120.0,A82
5124,20327168,2019,RYE HISTORICAL SOCIETY,RYE HISTORICAL SOCIETY,NH,712120.0,A82
5125,20327257,2019,MARLOW N H HISTORICAL SOCIETY INC,MARLOW N H HISTORICAL SOCIETY INC,NH,712120.0,A82
5159,20333474,2019,ABBOT-DOWNING HISTORICAL SOCIETY INC,ABBOT-DOWNING HISTORICAL SOCIETY INC,NH,712110.0,A50
5162,20333689,2019,WILTON HISTORICAL SOCIETY,WILTON HISTORICAL SOCIETY,NH,712120.0,A82
5167,20334686,2019,MARLBOROUGH HISTORICAL SOCIETY INCORPORATED,MARLBOROUGH HISTORICAL SOCIETY INCORPORATED,NH,712120.0,A82
5174,20335632,2019,CORNISH HISTORICAL SOCIETY INC,CORNISH HISTORICAL SOCIETY INC,NH,712120.0,A82
5183,20336890,2019,CHESTER HISTORICAL SOCIETY,CHESTER HISTORICAL SOCIETY,NH,712120.0,A82
5190,20338273,2016,SUNAPEE NEW HAMPSHIRE HISTORICAL SOCIETY INC,SUNAPEE NEW HAMPSHIRE HISTORICAL SOCIETY INC,NH,712120.0,A82
5195,20339795,2019,ASHLAND HISTORICAL SOCIETY,ASHLAND HISTORICAL SOCIETY,NH,712120.0,A82
5197,20339816,2019,THE STRATHAM HISTORICAL SOCIETY INCORPORATED,THE STRATHAM HISTORICAL SOCIETY INCORPORATED,NH,712120.0,A82
5207,20343246,2014,GOFFSTOWN HISTORICAL SOCIETY INC,GOFFSTOWN HISTORICAL SOCIETY INC,NH,712120.0,A82
5213,20344156,2019,HENNIKER HISTORICAL SOCIETY,HENNIKER HISTORICAL SOCIETY,NH,712120.0,A82
5214,20344672,2019,NEW HAMPSHIRE SOCIETY OF GENEALOGISTS INC,NEW HAMPSHIRE SOCIETY OF GENEALOGISTS INC,NH,712120.0,A80
5226,20349006,2019,BRADFORD HISTORICAL SOCIETY,BRADFORD HISTORICAL SOCIETY,NH,712120.0,A82
5232,20349938,2019,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,NATIONAL SOCIETY COLONIAL DAMES XVII CENTURY,NH,712120.0,A82
5241,20351969,2019,WESTMORELAND HISTORICAL SOCIETY,WESTMORELAND HISTORICAL SOCIETY,NH,712120.0,A82
5243,20352334,2018,PIERMONT HISTORICAL SOCIETY,PIERMONT HISTORICAL SOCIETY,NH,712120.0,A82
5247,20353407,2019,HANOVER HISTORICAL SOCIETY,HANOVER HISTORICAL SOCIETY,NH,712120.0,A82
5259,20355541,2019,NEWTON NEW HAMPSHIRE HISTORICAL SOCIETY,NEWTON NEW HAMPSHIRE HISTORICAL SOCIETY,NH,712120.0,A82
5260,20355542,2019,RICHMOND HISTORICAL SOCIETY,RICHMOND HISTORICAL SOCIETY,NH,712120.0,A82
5276,20359479,2019,SCYTHEVILLE - ELKINS SESQUICENTENNIAL ASSOCIATION,SCYTHEVILLE - ELKINS SESQUICENTENNIAL ASSOCIATION,NH,712120.0,A84
5300,20363811,2018,SUMMERSWORTH HISTORICAL SOCIETY,SUMMERSWORTH HISTORICAL SOCIETY,NH,712120.0,A82
5311,20365340,2019,HILL HISTORICAL SOCIETY INC,HILL HISTORICAL SOCIETY INC,NH,712120.0,A82
5315,20366552,2019,PITTSBURG N H HISTORICAL SOCIETY,PITTSBURG N H HISTORICAL SOCIETY,NH,712120.0,A82
5323,20367046,2019,HAMPSTEAD HISTORICAL SOCIETY,HAMPSTEAD HISTORICAL SOCIETY,NH,712120.0,A82
5327,20367877,2019,WASHINGTON NH HISTORICAL SOCIETY,WASHINGTON NH HISTORICAL SOCIETY,NH,712120.0,A82
5331,20368331,2019,SOUTH EFFINGHAM AND WEST PARSONSFIELD CITIZENS ORGANIZATION,SOUTH EFFINGHAM AND WEST PARSONSFIELD CITIZENS ORGANIZATION,NH,712120.0,A80
5333,20368823,2019,FRIENDS OF KINGSTON HISTORICAL MUSEUM ASSOCIATION INC,FRIENDS OF KINGSTON HISTORICAL MUSEUM ASSOCIATION INC,NH,712110.0,A50
5358,20372959,2019,BOW PIONEERS,BOW PIONEERS,NH,712120.0,A80
5361,20374417,2019,JEFFERSON HISTORICAL SOCIETY,JEFFERSON HISTORICAL SOCIETY,NH,712120.0,A82
5365,20374686,2017,NEWINGTON HISTORICAL SOCIETY,NEWINGTON HISTORICAL SOCIETY,NH,712120.0,A82
5367,20375168,2019,WILMOT HISTORICAL SOCIETY INC,WILMOT HISTORICAL SOCIETY INC,NH,712120.0,A82
5370,20375353,2018,WHITEFIELD HISTORICAL SOCIETY,WHITEFIELD HISTORICAL SOCIETY,NH,712120.0,A82
5372,20375394,2018,MADBURY HISTORICAL SOCIETY,MADBURY HISTORICAL SOCIETY,NH,712120.0,A82
5392,20382981,2019,AUBURN HISTORICAL ASSOCIATION,AUBURN HISTORICAL ASSOCIATION,NH,712120.0,A80
5421,20396406,2019,WARREN HISTORICAL SOCIETY,WARREN HISTORICAL SOCIETY,NH,712120.0,A82
5445,20400626,2018,NEWBURY HISTORICAL SOCIETY INC,NEWBURY HISTORICAL SOCIETY INC,NH,712120.0,A82
5446,20400666,2015,DUBLIN HISTORICAL SOCIETY,DUBLIN HISTORICAL SOCIETY,NH,712120.0,A82
5472,20413948,2019,BRIDGEWATER HISTORICAL SOCIETY,BRIDGEWATER HISTORICAL SOCIETY,NH,712120.0,A82
5506,20423248,2019,WINCHESTER HISTORICAL SOCIETY,WINCHESTER HISTORICAL SOCIETY,NH,712120.0,A82
5538,20431004,2019,CHATHAM HISTORICAL SOCIETY,CHATHAM HISTORICAL SOCIETY,NH,712120.0,A82
5558,20435094,2019,GROTON HISTORICAL SOCIETY C/O DEBRA E LINDSEY,GROTON HISTORICAL SOCIETY C/O DEBRA E LINDSEY,NH,712120.0,A82
5580,20439508,2019,DAUGHTERS OF ISABELLA,DAUGHTERS OF ISABELLA,NH,712120.0,A80
5588,20441479,2019,ALEXANDRIA HISTORICAL SOCIETY ALEXANDRIA NEW HAMPSHIRE,ALEXANDRIA HISTORICAL SOCIETY ALEXANDRIA NEW HAMPSHIRE,NH,712120.0,A82
5621,20447622,2018,CAMPTON HISTORICAL SOCIETY,CAMPTON HISTORICAL SOCIETY,NH,712120.0,A82
5628,20448887,2019,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NH,712120.0,A80
5630,20449149,2011,CIVIL WAR ROUND TABLE OF NH,CIVIL WAR ROUNDTABLE OF NEW HAMPSHIRE,NH,712120.0,A80
5633,20449436,2019,HOLDERNESS HISTORICAL SOCIETY,HOLDERNESS HISTORICAL SOCIETY,NH,712120.0,A82
5665,20453574,2018,ISLES OF SHOALS HISTORICAL & RESEARCH ASSOCIATION,ISLES OF SHOALS HISTORICAL & RESEARCH ASSOCIATION,NH,712120.0,A80
5674,20454060,2019,COLEBROOK AREA HISTORICAL SOCIETY,COLEBROOK AREA HISTORICAL SOCIETY,NH,712120.0,A82
5677,20454578,2019,NEW DURHAM HISTORICAL SOCIETY,NEW DURHAM HISTORICAL SOCIETY,NH,712120.0,A82
5711,20460555,2016,SWANZEY PRESERVATION SOCIETY,SWANZEY PRESERVATION SOCIETY,NH,712120.0,A82
5721,20461824,2015,HEBRON HISTORICAL SOCIETY,HEBRON HISTORICAL SOCIETY,NH,712120.0,A82
5732,20463028,2019,MERRIMACK HISTORICAL SOCIETY,MERRIMACK HISTORICAL SOCIETY,NH,712120.0,A82
5772,20469123,2019,TOWNSHIP OF GRAFTON HISTORICAL SOCIETY,TOWNSHIP OF GRAFTON HISTORICAL SOCIETY,NH,712120.0,A82
5774,20469760,2019,LEE HISTORICAL SOCIETY,LEE HISTORICAL SOCIETY,NH,712120.0,A82
5797,20473091,2019,LEMPSTER HISTORICAL SOCIETY,LEMPSTER HISTORICAL SOCIETY,NY,712120.0,A82
5803,20473967,2019,NEW HAMPSHIRE RAILROAD REVITALIZATION ASSOCIATION,NEW HAMPSHIRE RAILROAD REVITALIZATION ASSOCIATION,NH,712110.0,A54
5806,20474917,2011,NEW BOSTON FOURTH OF JULY ASSOC,NEW BOSTON FOURTH OF JULY ASSOC,NH,712120.0,A84
5825,20476227,2019,RABBIT EAR FILMS,RABBIT EAR FILMS,NH,712120.0,A82
5866,20483186,2019,CHARLESTOWN (NH) HISTORICAL SOCIETY INC,CHARLESTOWN HISTORICAL SOCIETY INC,NH,712120.0,A82
5904,20486666,2008,PENACOOK HISTORICAL SOCIETY,PENACOOK HISTORICAL SOCIETY,NH,712120.0,A82
5916,20489068,2019,ORFORD HISTORICAL SOCIETY,ORFORD HISTORICAL SOCIETY,NH,712120.0,A80
5932,20491615,2019,CAPTAINS POND PROTECTIVE ASSOCIATION INC,CAPTAINS POND PROTECTIVE ASSOCIATION INC,NH,712130.0,C40
5944,20493481,2019,SHEAFE HARBOR HOUSE INC,SHEAFE HARBOR HOUSE INC,NH,712120.0,A80
5966,20496529,2019,Robie's Country Store Historic Preservation Corp,ROBIE COUNTRY STORE HISTORIC PRESERVATION CORP,NH,712120.0,A82
6044,20507535,2019,CONTOOCOOK RIVERWAY ASSOCIATION,CONTOOCOOK RIVERWAY ASSOCIATION,NH,712120.0,A80
6066,20510813,2019,CROYDON HISTORICAL SOCIETY,CROYDON HISTORICAL SOCIETY,NH,712120.0,A82
6078,20511763,2019,BELMONT HISTORICAL SOCIETY,BELMONT HISTORICAL SOCIETY,NH,712120.0,A82
6085,20512523,2018,NORTH HAMPTON HISTORICAL SOCIETY,NORTH HAMPTON HISTORICAL SOCIETY,NH,712120.0,A82
6108,20516657,2019,BETHLEHEM HERITAGE SOCIETY INC,BETHLEHEM HERITAGE SOCIETY INC,NH,712120.0,A82
6170,20523490,2019,ALSTEAD HISTORICAL SOCIETY INC,ALSTEAD HISTORICAL SOCIETY INC,NH,712120.0,A82
6171,20523648,2019,DANBURY NEW HAMPSHIRE HISTORICAL SOCIETY,DANBURY NEW HAMPSHIRE HISTORICAL SOCIETY,NH,712120.0,A82
6199,20526952,2018,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION,NH,712120.0,A80
6290,20539423,2019,BURLINGAME HISTORICAL PRESERVATION SOCIETY INC,BURLINGAME HISTORICAL PRESERVATION SOCIETY INC,KS,712120.0,A82
6297,20541420,2019,LILLY-WASHINGTON HISTORICAL SOCIETY,LILLY-WASHINGTON HISTORICAL SOCIETY,PA,712120.0,A82
6299,20542004,2019,FRANKLIN TOWNSHIP HISTORICAL SOCIETY,FRANKLIN TOWNSHIP HISTORICAL SOCIETY,OH,712120.0,A82
6301,20542326,2018,MARTIN LUTHER KING JR CELEBRATION FOR FLORIDA INC,MARTIN LUTHER KING JR CELEBRATION FOR FLORIDA INC,FL,712120.0,A84
6398,20559637,2018,SOCIETY OF THE PRESERVATION & SHARING OF HIMALAYAN HERITAGE,SOCIETY OF THE PRESERVATION & SHARING OF HIMALAYAN HERITAGE,NC,712120.0,A80
6432,20566856,2018,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,CA,712120.0,A80
6470,20574476,2019,GREATEST CITY AQUARIUM SOCIETY INC,GREATEST CITY AQUARIUM SOCIETY INC,NY,712130.0,D50
6529,20584981,2019,RENSSELAERVILLE HISTORIC DISTRICT ASSOCIATION INC,RENSSELAERVILLE HISTORIC DISTRICT ASSOCIATION INC,NY,712120.0,A82
6546,20587094,2019,COATS MUSEUM,COATS MUSEUM,NC,712110.0,A50
6611,20597461,2019,WEST VIRGINIA STATE CCC MUSEUM ASSOCIATION INC,WEST VIRGINIA STATE CCC MUSEUM ASSOCIATION INC,WV,712110.0,A50
6628,20599904,2019,GARDNER HISTORICAL MUSEUM INC,GARDNER HISTORICAL MUSEUM INC,KS,712110.0,A54
